Desc	Family	JU1373	NIC58	PX356	PX439	PX506	CLATE	CBRIG	CELEG	CINOP	CNIGO	CSINI
null	OG0023297	0	0	0	0	0	0	1	0	0	2	0
null	OG0023298	0	0	0	0	0	0	2	0	0	1	0
null	OG0023299	0	0	0	0	0	0	1	0	0	2	0
null	OG0023300	0	0	0	0	0	0	1	0	0	2	0
null	OG0023301	0	0	0	0	0	0	1	0	0	2	0
null	OG0023302	0	0	0	0	0	0	2	0	0	1	0
null	OG0023303	0	0	0	0	0	0	1	0	0	1	1
null	OG0023304	0	0	0	0	0	0	1	0	0	2	0
null	OG0023305	0	0	0	0	0	0	1	0	0	1	1
null	OG0023306	0	0	0	0	0	0	2	0	0	1	0
null	OG0023307	0	0	0	0	0	0	1	0	0	1	1
null	OG0023308	0	0	0	0	0	0	1	0	0	1	1
null	OG0023309	0	0	0	0	0	0	1	0	0	1	1
null	OG0023310	0	0	0	0	0	0	1	0	0	2	0
null	OG0023311	0	0	0	0	0	0	1	1	0	0	0
null	OG0023312	0	0	0	0	0	0	2	0	0	1	0
null	OG0023313	0	0	0	0	0	0	1	0	0	2	0
null	OG0023314	0	0	0	0	0	0	1	0	0	2	0
null	OG0023315	0	0	0	0	0	0	1	0	0	2	0
null	OG0023316	0	0	0	0	0	0	1	0	0	1	1
null	OG0023317	0	0	0	0	0	0	1	0	0	1	1
null	OG0023318	0	0	0	0	0	0	2	0	0	1	0
null	OG0023319	0	0	0	0	0	0	3	0	0	0	0
null	OG0023320	0	0	0	0	0	0	1	1	1	0	0
null	OG0023321	0	0	0	0	0	0	2	0	0	1	0
null	OG0023322	0	0	0	0	0	0	2	0	0	1	0
null	OG0023323	0	0	0	0	0	0	2	0	0	1	0
null	OG0023324	0	0	0	0	0	0	1	0	0	1	1
null	OG0023325	0	0	0	0	0	0	2	0	0	1	0
null	OG0023326	0	0	0	0	0	0	2	0	0	1	0
null	OG0023327	0	0	0	0	0	0	2	0	0	1	0
null	OG0023328	0	0	0	0	0	0	1	0	0	2	0
null	OG0023329	0	0	0	0	0	0	1	0	0	2	0
null	OG0023330	0	0	0	0	0	0	1	0	0	2	0
null	OG0023331	0	0	0	0	0	0	1	0	0	1	1
null	OG0023332	0	0	0	0	0	0	1	0	0	2	0
null	OG0023333	0	0	0	0	0	0	1	0	0	2	0
null	OG0023334	0	0	0	0	0	0	1	0	0	2	0
null	OG0023335	0	0	0	0	0	0	1	0	0	2	0
null	OG0023336	0	0	0	0	0	0	1	0	0	2	0
null	OG0023337	0	0	0	0	0	0	1	0	0	2	0
null	OG0023338	0	0	0	0	0	0	1	0	0	1	1
null	OG0023339	0	0	0	0	0	0	2	0	0	1	0
null	OG0023340	0	0	0	0	0	0	1	0	0	1	1
null	OG0023341	0	0	0	0	0	0	1	0	0	2	0
null	OG0023342	0	0	0	0	0	0	1	0	0	2	0
null	OG0023343	0	0	0	0	0	0	1	1	0	0	0
null	OG0023344	0	0	0	0	0	0	1	0	0	2	0
null	OG0023345	0	0	0	0	0	0	1	0	0	1	1
null	OG0023346	0	0	0	0	0	0	1	0	0	1	1
null	OG0023347	0	0	0	0	0	0	2	0	0	1	0
null	OG0023348	0	0	0	0	0	0	1	0	0	2	0
null	OG0023349	0	0	0	0	0	0	1	0	0	1	1
null	OG0023350	0	0	0	0	0	0	2	0	0	1	0
null	OG0023351	0	0	0	0	0	0	2	0	0	1	0
null	OG0023352	0	0	0	0	0	0	1	0	0	2	0
null	OG0023353	0	0	0	0	0	0	1	0	0	2	0
null	OG0023354	0	0	0	0	0	0	1	0	0	2	0
null	OG0023355	0	0	0	0	0	0	1	0	0	2	0
null	OG0023356	0	0	0	0	0	0	1	0	0	2	0
null	OG0023357	0	0	0	0	0	0	1	0	0	1	1
null	OG0023358	0	0	0	0	0	0	1	0	0	2	0
null	OG0023359	0	0	0	0	0	0	1	0	0	2	0
null	OG0023360	0	0	0	0	0	0	1	0	0	2	0
null	OG0023361	0	0	0	0	0	0	1	0	0	1	1
null	OG0023362	0	0	0	0	0	0	1	0	0	1	1
null	OG0023363	0	0	0	0	0	0	1	1	0	0	0
null	OG0023364	0	0	0	0	0	0	1	0	0	2	0
null	OG0023365	0	0	0	0	0	0	2	0	0	1	0
null	OG0023366	0	0	0	0	0	0	1	0	0	0	1
null	OG0023367	0	0	0	0	0	0	1	0	1	0	1
null	OG0023368	0	0	0	0	0	0	2	0	0	1	0
null	OG0023369	0	0	0	0	0	0	1	0	0	2	0
null	OG0023370	0	0	0	0	0	0	3	0	0	0	0
null	OG0023371	0	0	0	0	0	0	1	0	0	2	0
null	OG0023372	0	0	0	0	0	0	1	0	0	2	0
null	OG0023373	0	0	0	0	0	0	2	0	0	1	0
null	OG0023374	0	0	0	0	0	0	1	0	1	1	0
null	OG0023375	0	0	0	0	0	0	1	0	0	1	1
null	OG0023376	0	0	0	0	0	0	2	0	0	1	0
null	OG0023377	0	0	0	0	0	0	1	0	0	1	1
null	OG0023378	0	0	0	0	0	0	2	0	0	1	0
null	OG0023379	0	0	0	0	0	0	1	0	0	1	1
null	OG0023380	0	0	0	0	0	0	1	0	0	2	0
null	OG0023381	0	0	0	0	0	0	1	0	0	1	1
null	OG0023382	0	0	0	0	0	0	1	0	1	1	0
null	OG0023383	0	0	0	0	0	0	2	0	0	1	0
null	OG0023384	0	0	0	0	0	0	1	0	0	2	0
null	OG0023385	0	0	0	0	0	0	1	0	0	2	0
null	OG0023386	0	0	0	0	0	0	1	0	0	0	0
null	OG0023387	0	0	0	0	0	0	2	0	0	0	0
null	OG0023388	0	0	0	0	0	0	1	1	0	1	0
null	OG0023389	0	0	0	0	0	0	1	0	0	1	1
null	OG0023390	0	0	0	0	0	0	1	0	0	1	1
null	OG0023391	0	0	0	0	0	0	1	0	0	1	1
null	OG0023392	0	0	0	0	0	0	1	0	0	1	1
null	OG0023393	0	0	0	0	0	0	1	0	0	1	1
null	OG0023394	0	0	0	0	0	0	2	0	0	1	0
null	OG0023395	0	0	0	0	0	0	1	0	0	2	0
null	OG0023396	0	0	0	0	0	0	1	0	0	1	1
null	OG0023397	0	0	0	0	0	0	1	0	0	1	1
null	OG0023398	0	0	0	0	0	0	1	0	0	2	0
null	OG0023399	0	0	0	0	0	0	1	0	0	1	1
null	OG0023400	0	0	0	0	0	0	1	0	0	2	0
null	OG0023401	0	0	0	0	0	0	1	0	0	1	1
null	OG0023402	0	0	0	0	0	0	1	0	0	2	0
null	OG0023403	0	0	0	0	0	0	1	0	0	2	0
null	OG0023404	0	0	0	0	0	0	1	0	0	2	0
null	OG0023405	0	0	0	0	0	0	1	0	0	2	0
null	OG0023406	0	0	0	0	0	0	1	0	0	2	0
null	OG0023407	0	0	0	0	0	0	1	0	0	1	1
null	OG0023408	0	0	0	0	0	0	1	0	0	2	0
null	OG0023409	0	0	0	0	0	0	1	0	0	2	0
null	OG0023410	0	0	0	0	0	0	2	0	0	1	0
null	OG0023411	0	0	0	0	0	0	1	0	0	1	1
null	OG0023412	0	0	0	0	0	0	1	0	0	1	1
null	OG0023413	0	0	0	0	0	0	1	0	0	1	1
null	OG0023414	0	0	0	0	0	0	1	0	0	1	1
null	OG0023415	0	0	0	0	0	0	1	0	0	1	1
null	OG0023416	0	0	0	0	0	0	1	0	0	2	0
null	OG0023417	0	0	0	0	0	0	1	0	0	2	0
null	OG0023418	0	0	0	0	0	0	2	0	0	1	0
null	OG0023419	0	0	0	0	0	0	1	0	0	1	1
null	OG0023420	0	0	0	0	0	0	1	0	0	1	1
null	OG0023421	0	0	0	0	0	0	1	0	0	2	0
null	OG0023422	0	0	0	0	0	0	1	0	0	2	0
null	OG0023423	0	0	0	0	0	0	1	0	1	1	0
null	OG0023424	0	0	0	0	0	0	1	0	0	1	0
null	OG0023425	0	0	0	0	0	0	1	0	0	1	1
null	OG0023426	0	0	0	0	0	0	1	0	0	1	1
null	OG0023427	0	0	0	0	0	0	1	0	0	1	1
null	OG0023428	0	0	0	0	0	0	1	0	0	1	1
null	OG0023429	0	0	0	0	0	0	1	0	0	1	1
null	OG0023430	0	0	0	0	0	0	1	0	0	2	0
null	OG0023431	0	0	0	0	0	0	1	0	0	1	1
null	OG0023432	0	0	0	0	0	0	1	0	0	1	1
null	OG0023433	0	0	0	0	0	0	1	0	0	1	1
null	OG0023434	0	0	0	0	0	0	1	0	0	1	1
null	OG0023435	0	0	0	0	0	0	1	0	0	1	1
null	OG0023436	0	0	0	0	0	0	1	0	0	2	0
null	OG0023437	0	0	0	0	0	0	1	0	0	1	1
null	OG0023438	0	0	0	0	0	0	1	0	0	2	0
null	OG0023439	0	0	0	0	0	0	1	0	0	1	1
null	OG0023440	0	0	0	0	0	0	1	0	0	1	1
null	OG0023441	0	0	0	0	0	0	1	0	0	1	1
null	OG0023442	0	0	0	0	0	0	1	0	0	1	1
null	OG0023443	0	0	0	0	0	0	1	0	0	1	1
null	OG0023444	0	0	0	0	0	0	1	0	0	2	0
null	OG0023445	0	0	0	0	0	0	1	0	0	1	1
null	OG0023446	0	0	0	0	0	0	1	0	0	1	1
null	OG0023447	0	0	0	0	0	0	1	0	0	2	0
null	OG0023448	0	0	0	0	0	0	1	0	0	2	0
null	OG0023449	0	0	0	0	0	0	1	0	0	1	1
null	OG0023450	0	0	0	0	0	0	1	0	0	2	0
null	OG0023451	0	0	0	0	0	0	1	0	0	2	0
null	OG0023452	0	0	0	0	0	0	1	0	0	2	0
null	OG0023453	0	0	0	0	0	0	1	0	0	1	1
null	OG0023454	0	0	0	0	0	0	1	0	0	1	1
null	OG0023455	0	0	0	0	0	0	1	0	0	1	1
null	OG0023456	0	0	0	0	0	0	1	0	0	1	1
null	OG0023457	0	0	0	0	0	0	1	0	0	1	1
null	OG0023458	0	0	0	0	0	0	1	0	0	2	0
null	OG0023459	0	0	0	0	0	0	1	0	0	2	0
null	OG0023460	0	0	0	0	0	0	1	0	0	1	1
null	OG0023461	0	0	0	0	0	0	1	0	0	1	1
null	OG0023462	0	0	0	0	0	0	1	0	0	1	1
null	OG0023463	0	0	0	0	0	0	1	0	0	1	1
null	OG0023464	0	0	0	0	0	0	1	0	0	1	1
null	OG0023465	0	0	0	0	0	0	1	0	0	2	0
null	OG0023466	0	0	0	0	0	0	1	0	0	1	1
null	OG0023467	0	0	0	0	0	0	1	0	0	0	2
null	OG0023468	0	0	0	0	0	0	1	0	0	2	0
null	OG0023469	0	0	0	0	0	0	1	0	0	1	1
null	OG0023470	0	0	0	0	0	0	1	0	0	1	1
null	OG0023471	0	0	0	0	0	0	1	0	0	1	1
null	OG0023472	0	0	0	0	0	0	1	0	0	1	1
null	OG0023473	0	0	0	0	0	0	1	0	0	1	1
null	OG0023474	0	0	0	0	0	0	2	0	0	1	0
null	OG0023475	0	0	0	0	0	0	1	0	0	1	1
null	OG0023476	0	0	0	0	0	0	1	0	0	2	0
null	OG0023477	0	0	0	0	0	0	1	0	0	2	0
null	OG0023478	0	0	0	0	0	0	1	0	0	2	0
null	OG0023479	0	0	0	0	0	0	1	0	0	2	0
null	OG0023480	0	0	0	0	0	0	2	0	0	1	0
null	OG0023481	0	0	0	0	0	0	1	0	0	1	1
null	OG0023482	0	0	0	0	0	0	1	0	0	2	0
null	OG0023483	0	0	0	0	0	0	1	0	0	1	1
null	OG0023484	0	0	0	0	0	0	1	0	0	2	0
null	OG0023485	0	0	0	0	0	0	1	0	0	2	0
null	OG0023486	0	0	0	0	0	0	1	0	0	2	0
null	OG0023487	0	0	0	0	0	0	1	0	0	1	1
null	OG0023488	0	0	0	0	0	0	1	0	0	2	0
null	OG0023489	0	0	0	0	0	0	1	0	0	1	1
null	OG0023490	0	0	0	0	0	0	1	0	0	1	1
null	OG0023491	0	0	0	0	0	0	1	0	0	2	0
null	OG0023492	0	0	0	0	0	0	1	1	0	1	0
null	OG0023493	0	0	0	0	0	0	1	0	0	1	1
null	OG0023494	0	0	0	0	0	0	1	0	0	1	1
null	OG0023495	0	0	0	0	0	0	1	0	0	1	1
null	OG0023496	0	0	0	0	0	0	1	0	0	1	1
null	OG0023497	0	0	0	0	0	0	1	0	0	2	0
null	OG0023498	0	0	0	0	0	0	1	0	0	2	0
null	OG0023499	0	0	0	0	0	0	1	0	0	1	1
null	OG0023500	0	0	0	0	0	0	1	0	0	2	0
null	OG0023501	0	0	0	0	0	0	1	0	0	2	0
null	OG0023502	0	0	0	0	0	0	1	0	0	1	1
null	OG0023503	0	0	0	0	0	0	1	0	0	1	1
null	OG0023504	0	0	0	0	0	0	1	0	0	2	0
null	OG0023505	0	0	0	0	0	0	1	0	1	1	0
null	OG0023506	0	0	0	0	0	0	1	0	0	2	0
null	OG0023507	0	0	0	0	0	0	1	0	0	1	1
null	OG0023508	0	0	0	0	0	0	1	0	0	1	1
null	OG0023509	0	0	0	0	0	0	1	0	0	2	0
null	OG0023510	0	0	0	0	0	0	1	0	0	1	1
null	OG0023511	0	0	0	0	0	0	1	0	0	1	1
null	OG0023512	0	0	0	0	0	0	1	0	0	2	0
null	OG0023513	0	0	0	0	0	0	1	0	0	2	0
null	OG0023514	0	0	0	0	0	0	1	0	0	2	0
null	OG0023515	0	0	0	0	0	0	1	0	0	1	1
null	OG0023516	0	0	0	0	0	0	1	0	0	1	1
null	OG0023517	0	0	0	0	0	0	1	0	0	1	1
null	OG0023518	0	0	0	0	0	0	1	0	0	2	0
null	OG0023519	0	0	0	0	0	0	1	0	0	2	0
null	OG0023520	0	0	0	0	0	0	1	0	0	2	0
null	OG0023521	0	0	0	0	0	0	1	0	1	1	0
null	OG0023522	0	0	0	0	0	0	1	0	0	2	0
null	OG0023523	0	0	0	0	0	0	1	0	0	1	1
null	OG0023524	0	0	0	0	0	0	1	0	0	1	1
null	OG0023525	0	0	0	0	0	0	1	0	0	1	1
null	OG0023526	0	0	0	0	0	0	1	0	0	2	0
null	OG0023527	0	0	0	0	0	0	1	0	0	2	0
null	OG0023528	0	0	0	0	0	0	1	0	0	1	1
null	OG0023529	0	0	0	0	0	0	1	0	0	1	1
null	OG0023530	0	0	0	0	0	0	2	0	0	1	0
null	OG0023531	0	0	0	0	0	0	1	0	0	2	0
null	OG0023532	0	0	0	0	0	0	1	0	0	1	1
null	OG0023533	0	0	0	0	0	0	1	0	0	1	1
null	OG0023534	0	0	0	0	0	0	2	1	0	0	0
null	OG0023535	0	0	0	0	0	0	1	1	0	1	0
null	OG0023536	0	0	0	0	0	0	1	1	1	0	0
null	OG0023537	0	0	0	0	0	0	1	0	0	2	0
null	OG0023538	0	0	0	0	0	0	1	0	0	1	1
null	OG0023539	0	0	0	0	0	0	1	0	0	0	1
null	OG0023540	0	0	0	0	0	0	1	0	0	1	1
null	OG0023541	0	0	0	0	0	0	1	1	0	1	0
null	OG0023542	0	0	0	0	0	0	1	0	0	1	1
null	OG0023543	0	0	0	0	0	0	1	1	0	1	0
null	OG0023544	0	0	0	0	0	0	1	0	1	1	0
null	OG0023545	0	0	0	0	0	0	1	0	0	1	1
null	OG0023546	0	0	0	0	0	0	1	1	0	0	0
null	OG0023547	0	0	0	0	0	0	1	0	0	2	0
null	OG0023548	0	0	0	0	0	0	1	0	0	1	1
null	OG0023549	0	0	0	0	0	0	1	0	0	1	1
null	OG0023550	0	0	0	0	0	0	2	0	0	1	0
null	OG0023551	0	0	0	0	0	0	1	0	0	1	1
null	OG0023552	0	0	0	0	0	0	1	0	0	1	1
null	OG0023553	0	0	0	0	0	0	1	0	0	1	1
null	OG0023554	0	0	0	0	0	0	1	0	0	2	0
null	OG0023555	0	0	0	0	0	0	1	1	0	0	1
null	OG0023556	0	0	0	0	0	0	1	0	0	1	1
null	OG0023557	0	0	0	0	0	0	1	0	0	1	1
null	OG0023558	0	0	0	0	0	0	1	0	0	1	1
null	OG0023559	0	0	0	0	0	0	1	1	0	0	0
null	OG0023560	0	0	0	0	0	0	1	0	0	2	0
null	OG0023561	0	0	0	0	0	0	1	0	0	2	0
null	OG0023562	0	0	0	0	0	0	1	0	0	1	1
null	OG0023563	0	0	0	0	0	0	1	0	0	2	0
null	OG0023564	0	0	0	0	0	0	0	3	0	0	0
null	OG0023565	0	0	0	0	0	0	0	3	0	0	0
null	OG0023566	0	0	0	0	0	0	0	3	0	0	0
null	OG0023567	0	0	0	0	0	0	0	3	0	0	0
null	OG0023568	0	0	0	0	0	0	0	3	0	0	0
null	OG0023569	0	0	0	0	0	0	0	3	0	0	0
null	OG0023570	0	0	0	0	0	0	0	3	0	0	0
null	OG0023571	0	0	0	0	0	0	0	3	0	0	0
null	OG0023572	0	0	0	0	0	0	0	3	0	0	0
null	OG0023573	0	0	0	0	0	0	0	3	0	0	0
null	OG0023574	0	0	0	0	0	0	0	3	0	0	0
null	OG0023575	0	0	0	0	0	0	0	3	0	0	0
null	OG0023576	0	0	0	0	0	0	0	3	0	0	0
null	OG0023577	0	0	0	0	0	0	0	3	0	0	0
null	OG0023578	0	0	0	0	0	0	0	1	1	0	0
null	OG0023579	0	0	0	0	0	0	0	3	0	0	0
null	OG0023580	0	0	0	0	0	0	0	3	0	0	0
null	OG0023581	0	0	0	0	0	0	0	3	0	0	0
null	OG0023582	0	0	0	0	0	0	0	3	0	0	0
null	OG0023583	0	0	0	0	0	0	0	3	0	0	0
null	OG0023584	0	0	0	0	0	0	0	3	0	0	0
null	OG0023585	0	0	0	0	0	0	0	2	1	0	0
null	OG0023586	0	0	0	0	0	0	0	3	0	0	0
null	OG0023587	0	0	0	0	0	0	0	3	0	0	0
null	OG0023588	0	0	0	0	0	0	0	3	0	0	0
null	OG0023589	0	0	0	0	0	0	0	1	0	0	2
null	OG0023590	0	0	0	0	0	0	0	3	0	0	0
null	OG0023591	0	0	0	0	0	0	0	3	0	0	0
null	OG0023592	0	0	0	0	0	0	0	3	0	0	0
null	OG0023593	0	0	0	0	0	0	0	3	0	0	0
null	OG0023594	0	0	0	0	0	0	0	3	0	0	0
null	OG0023595	0	0	0	0	0	0	0	3	0	0	0
null	OG0023596	0	0	0	0	0	0	0	3	0	0	0
null	OG0023597	0	0	0	0	0	0	0	3	0	0	0
null	OG0023598	0	0	0	0	0	0	0	3	0	0	0
null	OG0023599	0	0	0	0	0	0	0	1	0	0	1
null	OG0023600	0	0	0	0	0	0	0	1	1	0	1
null	OG0023601	0	0	0	0	0	0	0	3	0	0	0
null	OG0023602	0	0	0	0	0	0	0	3	0	0	0
null	OG0023603	0	0	0	0	0	0	0	3	0	0	0
null	OG0023604	0	0	0	0	0	0	0	3	0	0	0
null	OG0023605	0	0	0	0	0	0	0	3	0	0	0
null	OG0023606	0	0	0	0	0	0	0	1	0	0	2
null	OG0023607	0	0	0	0	0	0	0	3	0	0	0
null	OG0023608	0	0	0	0	0	0	0	1	2	0	0
null	OG0023609	0	0	0	0	0	0	0	3	0	0	0
null	OG0023610	0	0	0	0	0	0	0	3	0	0	0
null	OG0023611	0	0	0	0	0	0	0	3	0	0	0
null	OG0023612	0	0	0	0	0	0	0	3	0	0	0
null	OG0023613	0	0	0	0	0	0	0	3	0	0	0
null	OG0023614	0	0	0	0	0	0	0	3	0	0	0
null	OG0023615	0	0	0	0	0	0	0	3	0	0	0
null	OG0023616	0	0	0	0	0	0	0	3	0	0	0
null	OG0023617	0	0	0	0	0	0	0	3	0	0	0
null	OG0023618	0	0	0	0	0	0	0	1	1	0	0
null	OG0023619	0	0	0	0	0	0	0	3	0	0	0
null	OG0023620	0	0	0	0	0	0	0	3	0	0	0
null	OG0023621	0	0	0	0	0	0	0	2	1	0	0
null	OG0023622	0	0	0	0	0	0	0	3	0	0	0
null	OG0023623	0	0	0	0	0	0	0	3	0	0	0
null	OG0023624	0	0	0	0	0	0	0	1	0	0	2
null	OG0023625	0	0	0	0	0	0	0	3	0	0	0
null	OG0023626	0	0	0	0	0	0	0	3	0	0	0
null	OG0023627	0	0	0	0	0	0	0	1	1	0	1
null	OG0023628	0	0	0	0	0	0	0	0	3	0	0
null	OG0023629	0	0	0	0	0	0	0	0	3	0	0
null	OG0023630	0	0	0	0	0	0	0	0	3	0	0
null	OG0023631	0	0	0	0	0	0	0	0	3	0	0
null	OG0023632	0	0	0	0	0	0	0	0	3	0	0
null	OG0023633	0	0	0	0	0	0	0	0	3	0	0
null	OG0023634	0	0	0	0	0	0	0	0	2	0	1
null	OG0023635	0	0	0	0	0	0	0	0	3	0	0
null	OG0023636	0	0	0	0	0	0	0	0	3	0	0
null	OG0023637	0	0	0	0	0	0	0	0	3	0	0
null	OG0023638	0	0	0	0	0	0	0	0	3	0	0
null	OG0023639	0	0	0	0	0	0	0	0	3	0	0
null	OG0023640	0	0	0	0	0	0	0	0	3	0	0
null	OG0023641	0	0	0	0	0	0	0	0	3	0	0
null	OG0023642	0	0	0	0	0	0	0	0	3	0	0
null	OG0023643	0	0	0	0	0	0	0	0	3	0	0
null	OG0023644	0	0	0	0	0	0	0	0	3	0	0
null	OG0023645	0	0	0	0	0	0	0	0	3	0	0
null	OG0023646	0	0	0	0	0	0	0	0	3	0	0
null	OG0023647	0	0	0	0	0	0	0	0	3	0	0
null	OG0023648	0	0	0	0	0	0	0	0	3	0	0
null	OG0023649	0	0	0	0	0	0	0	0	3	0	0
null	OG0023650	0	0	0	0	0	0	0	0	3	0	0
null	OG0023651	0	0	0	0	0	0	0	0	3	0	0
null	OG0023652	0	0	0	0	0	0	0	0	3	0	0
null	OG0023653	0	0	0	0	0	0	0	0	3	0	0
null	OG0023654	0	0	0	0	0	0	0	0	3	0	0
null	OG0023655	0	0	0	0	0	0	0	0	1	1	0
null	OG0023656	0	0	0	0	0	0	0	0	3	0	0
null	OG0023657	0	0	0	0	0	0	0	0	1	1	1
null	OG0023658	0	0	0	0	0	0	0	0	2	0	1
null	OG0023659	0	0	0	0	0	0	0	0	3	0	0
null	OG0023660	0	0	0	0	0	0	0	0	3	0	0
null	OG0023661	0	0	0	0	0	0	0	0	3	0	0
null	OG0023662	0	0	0	0	0	0	0	0	3	0	0
null	OG0023663	0	0	0	0	0	0	0	0	3	0	0
null	OG0023664	0	0	0	0	0	0	0	0	2	0	1
null	OG0023665	0	0	0	0	0	0	0	0	3	0	0
null	OG0023666	0	0	0	0	0	0	0	0	3	0	0
null	OG0023667	0	0	0	0	0	0	0	0	3	0	0
null	OG0023668	0	0	0	0	0	0	0	0	3	0	0
null	OG0023669	0	0	0	0	0	0	0	0	3	0	0
null	OG0023670	0	0	0	0	0	0	0	0	3	0	0
null	OG0023671	0	0	0	0	0	0	0	0	3	0	0
null	OG0023672	0	0	0	0	0	0	0	0	3	0	0
null	OG0023673	0	0	0	0	0	0	0	0	3	0	0
null	OG0023674	0	0	0	0	0	0	0	0	3	0	0
null	OG0023675	0	0	0	0	0	0	0	0	3	0	0
null	OG0023676	0	0	0	0	0	0	0	0	3	0	0
null	OG0023677	0	0	0	0	0	0	0	0	3	0	0
null	OG0023678	0	0	0	0	0	0	0	0	3	0	0
null	OG0023679	0	0	0	0	0	0	0	0	3	0	0
null	OG0023680	0	0	0	0	0	0	0	0	0	3	0
null	OG0023681	0	0	0	0	0	0	0	0	0	3	0
null	OG0023682	0	0	0	0	0	0	0	0	0	1	2
null	OG0023683	0	0	0	0	0	0	0	0	0	3	0
null	OG0023684	0	0	0	0	0	0	0	0	0	1	2
null	OG0023685	0	0	0	0	0	0	0	0	0	2	1
null	OG0023686	0	0	0	0	0	0	0	0	0	3	0
null	OG0023687	0	0	0	0	0	0	0	0	0	3	0
null	OG0023688	0	0	0	0	0	0	0	0	0	1	2
null	OG0023689	0	0	0	0	0	0	0	0	0	2	1
null	OG0023690	0	0	0	0	0	0	0	0	0	2	1
null	OG0023691	0	0	0	0	0	0	0	0	0	1	2
null	OG0023692	0	0	0	0	0	0	0	0	0	3	0
null	OG0023693	0	0	0	0	0	0	0	0	0	3	0
null	OG0023694	0	0	0	0	0	0	0	0	0	3	0
null	OG0023695	0	0	0	0	0	0	0	0	0	2	1
null	OG0023696	0	0	0	0	0	0	0	0	0	3	0
null	OG0023697	0	0	0	0	0	0	0	0	0	3	0
null	OG0023698	0	0	0	0	0	0	0	0	0	3	0
null	OG0023699	0	0	0	0	0	0	0	0	0	1	2
null	OG0023700	0	0	0	0	0	0	0	0	0	3	0
null	OG0023701	0	0	0	0	0	0	0	0	0	1	2
null	OG0023702	0	0	0	0	0	0	0	0	0	1	2
null	OG0023703	0	0	0	0	0	0	0	0	0	3	0
null	OG0023704	0	0	0	0	0	0	0	0	0	3	0
null	OG0023705	0	0	0	0	0	0	0	0	0	1	1
null	OG0023706	0	0	0	0	0	0	0	0	0	3	0
null	OG0023707	0	0	0	0	0	0	0	0	0	3	0
null	OG0023708	0	0	0	0	0	0	0	0	0	3	0
null	OG0023709	0	0	0	0	0	0	0	0	0	3	0
null	OG0023710	0	0	0	0	0	0	0	0	0	3	0
null	OG0023711	0	0	0	0	0	0	0	0	0	3	0
null	OG0023712	0	0	0	0	0	0	0	0	0	3	0
null	OG0023713	0	0	0	0	0	0	0	0	0	3	0
null	OG0023714	0	0	0	0	0	0	0	0	0	3	0
null	OG0023715	0	0	0	0	0	0	0	0	0	1	2
null	OG0023716	0	0	0	0	0	0	0	0	0	3	0
null	OG0023717	0	0	0	0	0	0	0	0	0	3	0
null	OG0023718	0	0	0	0	0	0	0	0	0	3	0
null	OG0023719	0	0	0	0	0	0	0	0	0	3	0
null	OG0023720	0	0	0	0	0	0	0	0	0	3	0
null	OG0023721	0	0	0	0	0	0	0	0	0	3	0
null	OG0023722	0	0	0	0	0	0	0	0	0	3	0
null	OG0023723	0	0	0	0	0	0	0	0	0	3	0
null	OG0023724	0	0	0	0	0	0	0	0	0	3	0
null	OG0023725	0	0	0	0	0	0	0	0	0	3	0
null	OG0023726	0	0	0	0	0	0	0	0	0	3	0
null	OG0023727	0	0	0	0	0	0	0	0	0	3	0
null	OG0023728	0	0	0	0	0	0	0	0	0	3	0
null	OG0023729	0	0	0	0	0	0	0	0	0	3	0
null	OG0023730	0	0	0	0	0	0	0	0	0	2	1
null	OG0023731	0	0	0	0	0	0	0	0	0	3	0
null	OG0023732	0	0	0	0	0	0	0	0	0	3	0
null	OG0023733	0	0	0	0	0	0	0	0	0	3	0
null	OG0023734	0	0	0	0	0	0	0	0	0	3	0
null	OG0023735	0	0	0	0	0	0	0	0	0	3	0
null	OG0023736	0	0	0	0	0	0	0	0	0	3	0
null	OG0023737	0	0	0	0	0	0	0	0	0	3	0
null	OG0023738	0	0	0	0	0	0	0	0	0	1	2
null	OG0023739	0	0	0	0	0	0	0	0	0	3	0
null	OG0023740	0	0	0	0	0	0	0	0	0	3	0
null	OG0023741	0	0	0	0	0	0	0	0	0	3	0
null	OG0023742	0	0	0	0	0	0	0	0	0	3	0
null	OG0023743	0	0	0	0	0	0	0	0	0	1	1
null	OG0023744	0	0	0	0	0	0	0	0	0	2	0
null	OG0023745	0	0	0	0	0	0	0	0	0	3	0
null	OG0023746	0	0	0	0	0	0	0	0	0	3	0
null	OG0023747	0	0	0	0	0	0	0	0	0	3	0
null	OG0023748	0	0	0	0	0	0	0	0	0	3	0
null	OG0023749	0	0	0	0	0	0	0	0	0	2	1
null	OG0023750	0	0	0	0	0	0	0	0	0	3	0
null	OG0023751	0	0	0	0	0	0	0	0	0	3	0
null	OG0023752	0	0	0	0	0	0	0	0	0	1	2
null	OG0023753	0	0	0	0	0	0	0	0	0	1	2
null	OG0023754	0	0	0	0	0	0	0	0	0	3	0
null	OG0023755	0	0	0	0	0	0	0	0	0	1	1
null	OG0023756	0	0	0	0	0	0	0	0	0	3	0
null	OG0023757	0	0	0	0	0	0	0	0	0	2	1
null	OG0023758	0	0	0	0	0	0	0	0	0	1	1
null	OG0023759	0	0	0	0	0	0	0	0	0	3	0
null	OG0023760	0	0	0	0	0	0	0	0	0	1	2
