Desc	Family	PX356	PX439	CLATE	JU1373	NIC58	PX506	CBREN	CBRIG	CELEG	CINOP	CNIGO	CSINI
null	OG0019233	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019234	0	0	0	1	1	0	1	0	0	1	0	1
null	OG0019235	0	0	0	1	0	0	0	1	1	0	1	0
null	OG0019236	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019237	0	0	0	2	1	0	2	0	0	0	0	0
null	OG0019238	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019239	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019240	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019241	0	0	0	1	1	0	2	0	0	0	0	1
null	OG0019242	0	0	0	1	1	0	1	0	1	1	0	0
null	OG0019243	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019244	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019245	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019246	0	0	0	1	2	0	0	0	0	2	0	0
null	OG0019247	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019248	0	0	0	1	1	0	0	1	0	0	1	1
null	OG0019249	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019250	0	0	0	1	1	1	0	0	0	1	0	0
null	OG0019251	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019252	0	0	0	1	1	1	0	1	1	0	0	0
null	OG0019253	0	0	0	1	1	0	1	0	0	1	1	0
null	OG0019254	0	0	0	1	1	0	1	0	1	0	0	1
null	OG0019255	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019256	0	0	0	1	1	0	1	0	0	1	0	1
null	OG0019257	0	0	0	2	0	0	2	0	0	0	0	1
null	OG0019258	0	0	0	1	2	0	0	1	0	0	1	0
null	OG0019259	0	0	0	2	2	0	0	0	0	0	0	1
null	OG0019260	0	0	0	1	0	0	4	0	0	0	0	0
null	OG0019261	0	0	0	1	1	0	0	1	0	0	0	1
null	OG0019262	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019263	0	0	0	1	1	0	0	1	0	0	1	0
null	OG0019264	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019265	0	0	0	1	1	0	2	0	1	0	0	0
null	OG0019266	0	0	0	1	3	0	0	0	0	0	0	0
null	OG0019267	0	0	0	4	1	0	0	0	0	0	0	0
null	OG0019268	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019269	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019270	0	0	0	1	1	0	1	0	0	1	0	1
null	OG0019271	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019272	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019273	0	0	0	1	1	1	0	0	0	0	0	1
null	OG0019274	0	0	0	1	1	0	0	1	1	0	0	1
null	OG0019275	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019276	0	0	0	2	1	0	0	0	1	1	0	0
null	OG0019277	0	0	0	1	3	0	1	0	0	0	0	0
null	OG0019278	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019279	0	0	0	4	1	0	0	0	0	0	0	0
null	OG0019280	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019281	0	0	0	1	4	0	0	0	0	0	0	0
null	OG0019282	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019283	0	0	0	1	4	0	0	0	0	0	0	0
null	OG0019284	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019285	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019286	0	0	0	1	1	1	1	0	0	0	0	1
null	OG0019287	0	0	0	1	1	0	2	0	0	0	1	0
null	OG0019288	0	0	0	1	1	0	0	1	0	0	1	1
null	OG0019289	0	0	0	1	1	0	1	0	1	1	0	0
null	OG0019290	0	0	0	1	1	0	1	0	1	1	0	0
null	OG0019291	0	0	0	1	4	0	0	0	0	0	0	0
null	OG0019292	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019293	0	0	0	1	3	0	0	0	1	0	0	0
null	OG0019294	0	0	0	1	1	0	0	0	1	1	1	0
null	OG0019295	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019296	0	0	0	1	1	0	2	0	0	0	0	1
null	OG0019297	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019298	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019299	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019300	0	0	0	4	1	0	0	0	0	0	0	0
null	OG0019301	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019302	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019303	0	0	0	1	1	0	1	0	0	0	1	1
null	OG0019304	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019305	0	0	0	1	2	0	1	0	0	0	0	1
null	OG0019306	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019307	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019308	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019309	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019310	0	0	0	1	1	1	0	0	1	0	1	0
null	OG0019311	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019312	0	0	0	1	0	0	0	1	1	1	0	0
null	OG0019313	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019314	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019315	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019316	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019317	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019318	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019319	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019320	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019321	0	0	0	2	2	0	0	0	0	0	0	1
null	OG0019322	0	0	0	1	0	0	0	1	1	1	0	0
null	OG0019323	0	0	0	1	1	0	0	1	1	0	1	0
null	OG0019324	0	0	0	1	1	0	0	0	1	0	1	1
null	OG0019325	0	0	0	1	1	1	0	0	0	0	0	1
null	OG0019326	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019327	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019328	0	0	0	2	1	0	0	0	0	0	0	2
null	OG0019329	0	0	0	1	1	0	1	0	1	0	0	1
null	OG0019330	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019331	0	0	0	1	1	0	1	0	1	1	0	0
null	OG0019332	0	0	0	1	1	0	1	0	0	1	0	1
null	OG0019333	0	0	0	1	1	0	0	1	0	0	1	1
null	OG0019334	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019335	0	0	0	1	1	0	1	0	0	0	1	1
null	OG0019336	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019337	0	0	0	1	1	0	1	0	0	1	0	1
null	OG0019338	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019339	0	0	0	1	0	0	1	1	1	0	1	0
null	OG0019340	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019341	0	0	0	1	0	0	0	0	0	0	4	0
null	OG0019342	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019343	0	0	0	1	1	0	0	1	1	1	0	0
null	OG0019344	0	0	0	1	0	0	0	0	1	1	1	1
null	OG0019345	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019346	0	0	0	1	1	0	1	0	0	0	0	2
null	OG0019347	0	0	0	1	1	0	0	1	1	1	0	0
null	OG0019348	0	0	0	1	1	0	0	1	1	0	1	0
null	OG0019349	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019350	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019351	0	0	0	2	2	0	1	0	0	0	0	0
null	OG0019352	0	0	0	2	2	0	0	1	0	0	0	0
null	OG0019353	0	0	0	1	1	0	3	0	0	0	0	0
null	OG0019354	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019355	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019356	0	0	0	2	3	0	0	0	0	0	0	0
null	OG0019357	0	0	0	1	1	0	0	0	1	1	1	0
null	OG0019358	0	0	0	1	1	0	0	0	1	0	1	1
null	OG0019359	0	0	0	3	2	0	0	0	0	0	0	0
null	OG0019360	0	0	0	1	1	0	2	0	0	0	0	1
null	OG0019361	0	0	0	1	1	0	0	0	1	1	1	0
null	OG0019362	0	0	0	1	1	0	1	1	0	0	1	0
null	OG0019363	0	0	0	0	1	0	1	0	0	1	1	0
null	OG0019364	0	0	0	0	1	1	0	0	1	0	0	1
null	OG0019365	0	0	0	0	1	0	4	0	0	0	0	0
null	OG0019366	0	0	0	0	1	0	0	1	0	0	0	1
null	OG0019367	0	0	0	0	1	0	0	0	1	2	1	0
null	OG0019368	0	0	0	0	1	0	1	0	1	0	1	1
null	OG0019369	0	0	0	0	1	0	1	1	0	0	2	0
null	OG0019370	0	0	0	0	1	0	1	1	0	0	1	1
null	OG0019371	0	0	0	0	0	3	0	0	0	0	0	1
null	OG0019372	0	0	0	0	0	1	0	1	1	0	1	1
null	OG0019373	0	0	0	0	0	1	0	0	0	0	1	2
null	OG0019375	0	0	0	0	0	1	1	1	0	0	0	1
null	OG0019377	0	0	0	0	0	1	1	0	0	1	1	1
null	OG0019378	0	0	0	0	0	1	0	0	0	0	0	3
null	OG0019379	0	0	0	0	0	1	1	0	1	0	1	0
null	OG0019383	0	0	0	0	0	1	0	1	0	0	1	0
null	OG0019384	0	0	0	0	0	1	2	0	0	2	0	0
null	OG0019388	0	0	0	0	0	1	0	0	3	0	0	0
null	OG0019389	0	0	0	0	0	1	0	1	1	1	1	0
null	OG0019390	0	0	0	0	0	1	4	0	0	0	0	0
null	OG0019391	0	0	0	0	0	1	2	0	0	0	0	1
null	OG0019392	0	0	0	0	0	1	1	1	1	1	0	0
null	OG0019393	0	0	0	0	0	1	1	0	0	0	2	1
null	OG0019394	0	0	0	0	0	1	0	1	1	0	1	1
null	OG0019395	0	0	0	0	0	1	2	2	0	0	0	0
null	OG0019396	0	0	0	0	0	1	1	0	0	0	2	0
null	OG0019397	0	0	0	0	0	1	0	1	1	0	0	0
null	OG0019398	0	0	0	0	0	1	1	1	0	0	0	1
null	OG0019399	0	0	0	0	0	1	2	1	1	0	0	0
null	OG0019400	0	0	0	0	0	1	1	0	0	0	0	0
null	OG0019404	0	0	0	0	0	0	1	0	0	0	2	1
null	OG0019412	0	0	0	0	0	0	4	0	0	0	1	0
null	OG0019421	0	0	0	0	0	0	1	0	0	0	0	4
null	OG0019423	0	0	0	0	0	0	1	3	0	0	1	0
null	OG0019428	0	0	0	0	0	0	1	0	3	0	0	0
null	OG0019437	0	0	0	0	0	0	4	0	0	0	1	0
null	OG0019445	0	0	0	0	0	0	1	0	0	0	2	2
null	OG0019461	0	0	0	0	0	0	1	1	1	1	0	0
null	OG0019468	0	0	0	0	0	0	4	0	0	0	1	0
null	OG0019478	0	0	0	0	0	0	1	1	1	0	0	1
null	OG0019480	0	0	0	0	0	0	1	0	0	0	1	2
null	OG0019481	0	0	0	0	0	0	2	0	0	0	2	1
null	OG0019484	0	0	0	0	0	0	1	0	0	1	1	1
null	OG0019486	0	0	0	0	0	0	4	0	0	0	0	1
null	OG0019487	0	0	0	0	0	0	2	1	0	0	1	1
null	OG0019491	0	0	0	0	0	0	1	0	1	1	1	0
null	OG0019493	0	0	0	0	0	0	2	1	0	0	1	1
null	OG0019494	0	0	0	0	0	0	3	1	0	0	1	0
null	OG0019496	0	0	0	0	0	0	1	1	1	0	0	1
null	OG0019497	0	0	0	0	0	0	1	0	0	0	1	1
null	OG0019498	0	0	0	0	0	0	2	1	0	0	1	1
null	OG0019499	0	0	0	0	0	0	1	2	0	0	2	0
null	OG0019500	0	0	0	0	0	0	1	2	1	0	1	0
null	OG0019501	0	0	0	0	0	0	1	1	1	1	0	0
null	OG0019502	0	0	0	0	0	0	1	1	1	0	0	1
null	OG0019503	0	0	0	0	0	0	1	0	0	0	3	1
null	OG0019504	0	0	0	0	0	0	1	0	0	0	1	3
null	OG0019505	0	0	0	0	0	0	1	0	0	1	3	0
null	OG0019506	0	0	0	0	0	0	1	0	0	4	0	0
null	OG0019507	0	0	0	0	0	0	1	1	1	0	1	1
null	OG0019508	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019510	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019511	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019512	0	0	0	0	0	0	0	4	0	0	1	0
null	OG0019513	0	0	0	0	0	0	0	2	0	0	0	2
null	OG0019514	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019515	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019516	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019517	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019518	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019519	0	0	0	0	0	0	0	1	1	1	1	1
null	OG0019520	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019521	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019522	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019524	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019525	0	0	0	0	0	0	0	2	0	0	2	1
null	OG0019526	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019527	0	0	0	0	0	0	0	1	1	1	1	0
null	OG0019528	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019529	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019530	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019531	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019532	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019533	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019534	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019535	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019536	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019537	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019538	0	0	0	0	0	0	0	1	0	1	1	2
null	OG0019539	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019540	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019541	0	0	0	0	0	0	0	1	1	1	1	1
null	OG0019542	0	0	0	0	0	0	0	1	1	1	1	1
null	OG0019543	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019544	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019545	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019546	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019547	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019548	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019549	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019550	0	0	0	0	0	0	0	1	1	0	2	1
null	OG0019551	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019552	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019553	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019554	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019555	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019556	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019557	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019558	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019559	0	0	0	0	0	0	0	1	3	0	1	0
null	OG0019560	0	0	0	0	0	0	0	2	0	0	2	1
null	OG0019561	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019562	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019563	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019564	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019565	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019566	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019567	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019568	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019569	0	0	0	0	0	0	0	2	0	0	2	1
null	OG0019570	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019571	0	0	0	0	0	0	0	2	0	0	2	1
null	OG0019572	0	0	0	0	0	0	0	3	0	0	2	0
null	OG0019573	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019574	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019575	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019576	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019577	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019578	0	0	0	0	0	0	0	4	0	0	1	0
null	OG0019579	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019580	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019581	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019582	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019583	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019584	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019585	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019586	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019587	0	0	0	0	0	0	0	1	0	0	1	3
null	OG0019588	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019589	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019590	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019591	0	0	0	0	0	0	0	1	0	0	3	1
null	OG0019592	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019593	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019594	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019595	0	0	0	0	0	0	0	2	0	0	3	0
null	OG0019596	0	0	0	0	0	0	0	1	0	0	2	2
null	OG0019597	0	0	0	0	0	0	0	1	0	1	3	0
null	OG0019598	0	0	0	0	0	0	0	1	0	0	4	0
null	OG0019615	0	0	0	0	0	0	0	0	1	0	0	3
null	OG0019621	0	0	0	0	0	0	0	0	0	4	0	1
null	OG0019622	0	0	0	0	0	0	0	0	0	4	1	0
null	OG0019642	0	0	0	0	0	0	0	0	0	0	2	3
null	OG0019646	0	0	0	0	0	0	0	0	0	0	1	4
null	OG0019651	0	0	0	0	0	0	0	0	0	0	2	3
null	OG0019655	0	0	0	0	0	0	0	0	0	0	1	4
null	OG0019659	0	0	0	0	0	0	0	0	0	0	4	1
null	OG0019661	0	0	0	0	0	0	0	0	0	0	2	3
null	OG0019664	0	0	0	0	0	0	0	0	0	0	3	2
null	OG0019667	0	0	0	0	0	0	0	0	0	0	3	2
null	OG0019675	0	0	0	0	0	0	0	0	0	0	1	4
null	OG0019676	0	0	0	0	0	0	0	0	0	0	1	4
null	OG0019678	0	0	0	0	0	0	0	0	0	0	4	1
null	OG0019679	0	0	0	0	0	0	0	0	0	0	4	1
null	OG0019784	1	0	1	0	0	0	0	0	0	0	0	0
null	OG0019785	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019786	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019787	1	1	2	0	0	0	0	0	0	0	0	0
null	OG0019788	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019789	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019790	1	1	1	0	0	0	0	0	0	0	0	1
null	OG0019791	3	0	0	0	0	1	0	0	0	0	0	0
null	OG0019792	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019793	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019794	1	0	0	1	1	0	0	0	0	0	0	1
null	OG0019795	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019796	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019797	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019798	2	1	1	0	0	0	0	0	0	0	0	0
null	OG0019799	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019800	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019801	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019802	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019803	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019804	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019805	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019806	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019807	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019808	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019809	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019810	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019811	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019812	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019813	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019814	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019815	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019816	2	0	1	0	0	0	0	0	0	0	0	0
null	OG0019817	1	0	1	0	0	0	0	0	0	0	0	1
null	OG0019818	1	1	2	0	0	0	0	0	0	0	0	0
null	OG0019819	2	0	0	0	0	1	0	0	0	0	0	0
null	OG0019820	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019821	1	0	0	0	0	0	0	0	0	0	0	3
null	OG0019822	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019824	2	0	0	0	0	2	0	0	0	0	0	0
null	OG0019825	1	0	0	0	0	1	0	0	0	0	0	0
null	OG0019826	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019827	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019828	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019829	1	1	0	1	0	0	0	0	0	0	0	0
null	OG0019830	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019831	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019832	2	1	0	0	0	0	0	0	0	0	0	0
null	OG0019833	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019834	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019835	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019836	3	0	0	0	0	1	0	0	0	0	0	0
null	OG0019837	1	0	0	0	0	0	0	0	0	1	1	1
null	OG0019838	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019839	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019840	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019841	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019842	1	1	0	0	0	0	0	1	0	0	0	0
null	OG0019843	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019844	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019845	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019846	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019847	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019848	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019849	1	1	2	0	0	0	0	0	0	0	0	0
null	OG0019850	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019851	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019852	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019853	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019854	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019855	2	0	1	0	0	0	0	0	0	0	0	0
null	OG0019856	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019857	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019858	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019859	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019860	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019861	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019862	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019863	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019864	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019865	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019866	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019867	1	0	0	0	0	1	0	1	0	0	1	0
null	OG0019868	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019869	1	0	0	0	0	0	1	0	0	0	1	1
null	OG0019870	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019871	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019872	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019873	1	1	0	0	0	2	0	0	0	0	0	0
null	OG0019874	1	0	0	1	1	1	0	0	0	0	0	0
null	OG0019875	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019876	1	0	0	0	0	0	0	1	1	1	0	0
null	OG0019877	2	0	0	0	0	2	0	0	0	0	0	0
null	OG0019878	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019879	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019880	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019881	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019882	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019884	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019885	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019886	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019887	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019888	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019889	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019890	1	0	0	0	0	1	0	0	0	0	0	0
null	OG0019891	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019892	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019893	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019894	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019895	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019896	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019897	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019898	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019899	1	0	0	0	0	1	0	0	0	0	0	0
null	OG0019900	1	0	0	0	0	1	0	0	0	0	0	0
null	OG0019901	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019902	1	0	1	0	0	0	0	0	0	0	0	0
null	OG0019903	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019904	1	0	1	0	0	1	0	0	0	0	0	0
null	OG0019905	1	0	0	0	0	0	0	1	0	0	1	0
null	OG0019906	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019907	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019908	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019909	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019910	1	0	0	0	0	0	0	0	0	0	1	1
null	OG0019911	1	1	0	0	0	0	0	0	0	1	0	0
null	OG0019912	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019913	1	1	1	0	0	0	0	0	0	0	0	0
null	OG0019914	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019916	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019917	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019918	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019919	2	1	1	0	0	0	0	0	0	0	0	0
null	OG0019920	1	0	0	0	0	1	0	0	0	0	0	0
null	OG0019921	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019922	1	0	0	0	0	2	0	0	0	0	0	0
null	OG0019923	1	2	0	0	0	0	0	0	0	0	0	0
null	OG0019924	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019925	1	1	1	0	0	1	0	0	0	0	0	0
null	OG0019926	1	1	0	0	0	1	0	0	0	0	0	0
null	OG0019927	1	1	0	0	0	1	0	0	0	0	0	0
